id_ticket,actividad,inicio_actividad,fin_actividad,duracion_horas
TCK-1226,Evaluación de Requerimiento,2025-03-09 13:07:00,2025-03-09 13:22:00,0.25
TCK-1226,Fin de Fase,2025-12-12 09:28:00,2025-12-12 09:43:00,0.25
TCK-1226,Ingreso a Backlog,2025-03-17 17:41:00,2025-03-17 17:56:00,0.25
TCK-1226,Inicio de Fase,2025-09-28 09:04:00,2025-09-28 09:19:00,0.25
TCK-1226,Resolución del Requerimiento,2025-12-10 09:14:00,2025-12-10 09:29:00,0.25
TCK-1226,Validación QA,2025-11-28 09:08:00,2025-11-28 09:23:00,0.25
TCK-1227,Aprobación por Comité,2025-03-20 09:59:00,2025-03-20 10:14:00,0.25
TCK-1227,Cierre del Ticket,2025-12-11 12:16:00,2025-12-11 12:31:00,0.25
TCK-1227,Creación de Ticket,2025-03-09 12:00:00,2025-03-09 12:15:00,0.25
TCK-1227,Evaluación de Requerimiento,2025-03-10 13:32:00,2025-03-10 13:47:00,0.25
TCK-1227,Fin de Fase,2025-12-03 16:26:00,2025-12-03 16:41:00,0.25
TCK-1227,Ingreso a Backlog,2025-03-18 14:09:00,2025-03-18 14:24:00,0.25
TCK-1227,Inicio de Fase,2025-10-07 09:07:00,2025-10-07 09:22:00,0.25
TCK-1227,Resolución del Requerimiento,2025-12-11 10:22:00,2025-12-11 10:37:00,0.25
TCK-1227,Validación QA,2025-11-23 10:38:00,2025-11-23 10:53:00,0.25
TCK-1228,Aprobación por Comité,2025-03-20 18:56:00,2025-03-20 19:11:00,0.25
TCK-1228,Cierre del Ticket,2025-12-11 11:52:00,2025-12-11 12:07:00,0.25
TCK-1228,Creación de Ticket,2025-03-09 12:28:00,2025-03-09 12:43:00,0.25
TCK-1228,Evaluación de Requerimiento,2025-03-10 12:09:00,2025-03-10 12:24:00,0.25
TCK-1228,Fin de Fase,2025-12-03 17:59:00,2025-12-03 18:14:00,0.25
TCK-1228,Ingreso a Backlog,2025-03-18 13:30:00,2025-03-18 13:45:00,0.25
TCK-1228,Inicio de Fase,2025-09-22 15:14:00,2025-09-22 15:29:00,0.25
TCK-1228,Resolución del Requerimiento,2025-12-11 08:03:00,2025-12-11 08:18:00,0.25
TCK-1228,Validación QA,2025-11-30 14:17:00,2025-11-30 14:32:00,0.25
TCK-1229,Aprobación por Comité,2025-03-20 09:06:00,2025-03-20 09:21:00,0.25
TCK-1229,Cierre del Ticket,2025-12-11 16:21:00,2025-12-11 16:36:00,0.25
TCK-1229,Creación de Ticket,2025-03-09 14:43:00,2025-03-09 14:58:00,0.25
TCK-1229,Evaluación de Requerimiento,2025-03-10 12:34:00,2025-03-10 12:49:00,0.25
TCK-1229,Fin de Fase,2025-12-13 18:19:00,2025-12-13 18:34:00,0.25
TCK-1229,Ingreso a Backlog,2025-03-18 18:39:00,2025-03-18 18:54:00,0.25
TCK-1229,Inicio de Fase,2025-11-12 10:51:00,2025-11-12 11:06:00,0.25
TCK-1229,Resolución del Requerimiento,2025-12-11 16:33:00,2025-12-11 16:48:00,0.25
TCK-1229,Validación QA,2025-11-25 10:11:00,2025-11-25 10:26:00,0.25
TCK-1230,Aprobación por Comité,2025-03-21 12:40:00,2025-03-21 12:55:00,0.25
TCK-1230,Cierre del Ticket,2025-12-12 14:33:00,2025-12-12 14:48:00,0.25
TCK-1230,Creación de Ticket,2025-03-10 18:14:00,2025-03-10 18:29:00,0.25
TCK-1230,Evaluación de Requerimiento,2025-03-11 16:34:00,2025-03-11 16:49:00,0.25
TCK-1230,Fin de Fase,2025-12-09 10:57:00,2025-12-09 11:12:00,0.25
TCK-1230,Ingreso a Backlog,2025-03-19 16:26:00,2025-03-19 16:41:00,0.25
TCK-1230,Inicio de Fase,2025-09-30 16:31:00,2025-09-30 16:46:00,0.25
TCK-1230,Resolución del Requerimiento,2025-12-12 16:48:00,2025-12-12 17:03:00,0.25
TCK-1230,Validación QA,2025-11-29 14:16:00,2025-11-29 14:31:00,0.25
TCK-1231,Aprobación por Comité,2025-03-21 08:43:00,2025-03-21 08:58:00,0.25
TCK-1231,Cierre del Ticket,2025-12-12 10:57:00,2025-12-12 11:12:00,0.25
TCK-1231,Creación de Ticket,2025-03-10 12:45:00,2025-03-10 13:00:00,0.25
TCK-1231,Evaluación de Requerimiento,2025-03-11 17:07:00,2025-03-11 17:22:00,0.25
TCK-1231,Fin de Fase,2025-12-12 15:33:00,2025-12-12 15:48:00,0.25
TCK-1231,Ingreso a Backlog,2025-03-19 15:07:00,2025-03-19 15:22:00,0.25
TCK-1231,Inicio de Fase,2025-09-16 11:17:00,2025-09-16 11:32:00,0.25
TCK-1231,Resolución del Requerimiento,2025-12-12 12:57:00,2025-12-12 13:12:00,0.25
TCK-1231,Validación QA,2025-11-29 12:36:00,2025-11-29 12:51:00,0.25
TCK-1232,Aprobación por Comité,2025-03-21 08:52:00,2025-03-21 09:07:00,0.25
TCK-1232,Cierre del Ticket,2025-12-12 18:58:00,2025-12-12 19:13:00,0.25
TCK-1232,Creación de Ticket,2025-03-10 08:52:00,2025-03-10 09:07:00,0.25
TCK-1232,Evaluación de Requerimiento,2025-03-11 09:23:00,2025-03-11 09:38:00,0.25
TCK-1232,Fin de Fase,2025-12-05 15:07:00,2025-12-05 15:22:00,0.25
TCK-1232,Ingreso a Backlog,2025-03-19 15:12:00,2025-03-19 15:27:00,0.25
TCK-1232,Inicio de Fase,2025-09-21 15:29:00,2025-09-21 15:44:00,0.25
TCK-1232,Resolución del Requerimiento,2025-12-12 13:36:00,2025-12-12 13:51:00,0.25
TCK-1232,Validación QA,2025-11-23 11:12:00,2025-11-23 11:27:00,0.25
TCK-1233,Aprobación por Comité,2025-03-22 10:37:00,2025-03-22 10:52:00,0.25
TCK-1233,Cierre del Ticket,2025-12-13 08:42:00,2025-12-13 08:57:00,0.25
TCK-1233,Creación de Ticket,2025-03-11 10:33:00,2025-03-11 10:48:00,0.25
TCK-1233,Evaluación de Requerimiento,2025-03-12 13:00:00,2025-03-12 13:15:00,0.25
TCK-1233,Fin de Fase,2025-12-11 18:17:00,2025-12-11 18:32:00,0.25
TCK-1233,Ingreso a Backlog,2025-03-20 14:01:00,2025-03-20 14:16:00,0.25
TCK-1233,Inicio de Fase,2025-10-17 17:39:00,2025-10-17 17:54:00,0.25
TCK-1233,Resolución del Requerimiento,2025-12-13 09:46:00,2025-12-13 10:01:00,0.25
TCK-1233,Validación QA,2025-12-01 08:21:00,2025-12-01 08:36:00,0.25
TCK-1234,Aprobación por Comité,2025-03-22 12:59:00,2025-03-22 13:14:00,0.25
TCK-1234,Cierre del Ticket,2025-12-13 11:44:00,2025-12-13 11:59:00,0.25
TCK-1234,Creación de Ticket,2025-03-11 10:43:00,2025-03-11 10:58:00,0.25
TCK-1234,Evaluación de Requerimiento,2025-03-12 11:02:00,2025-03-12 11:17:00,0.25
TCK-1234,Fin de Fase,2025-12-13 18:38:00,2025-12-13 18:53:00,0.25
TCK-1234,Ingreso a Backlog,2025-03-20 18:45:00,2025-03-20 19:00:00,0.25
TCK-1234,Inicio de Fase,2025-10-08 10:13:00,2025-10-08 10:28:00,0.25
TCK-1234,Resolución del Requerimiento,2025-12-13 14:54:00,2025-12-13 15:09:00,0.25
TCK-1234,Validación QA,2025-11-25 13:54:00,2025-11-25 14:09:00,0.25
TCK-1235,Aprobación por Comité,2025-03-22 10:36:00,2025-03-22 10:51:00,0.25
TCK-1235,Cierre del Ticket,2025-12-13 09:00:00,2025-12-13 09:15:00,0.25
TCK-1235,Creación de Ticket,2025-03-11 09:49:00,2025-03-11 10:04:00,0.25
TCK-1235,Evaluación de Requerimiento,2025-03-12 11:41:00,2025-03-12 11:56:00,0.25
TCK-1235,Fin de Fase,2025-12-05 17:21:00,2025-12-05 17:36:00,0.25
TCK-1235,Ingreso a Backlog,2025-03-20 09:15:00,2025-03-20 09:30:00,0.25
TCK-1235,Inicio de Fase,2025-11-11 10:01:00,2025-11-11 10:16:00,0.25
TCK-1235,Resolución del Requerimiento,2025-12-13 14:58:00,2025-12-13 15:13:00,0.25
TCK-1235,Validación QA,2025-11-27 10:22:00,2025-11-27 10:37:00,0.25
TCK-1236,Aprobación por Comité,2025-03-22 13:01:00,2025-03-22 13:16:00,0.25
TCK-1236,Cierre del Ticket,2025-12-13 16:25:00,2025-12-13 16:40:00,0.25
TCK-1236,Creación de Ticket,2025-03-11 14:52:00,2025-03-11 15:07:00,0.25
TCK-1236,Evaluación de Requerimiento,2025-03-12 09:31:00,2025-03-12 09:46:00,0.25
TCK-1236,Fin de Fase,2025-12-07 15:11:00,2025-12-07 15:26:00,0.25
TCK-1236,Ingreso a Backlog,2025-03-20 12:40:00,2025-03-20 12:55:00,0.25
TCK-1236,Inicio de Fase,2025-11-28 16:22:00,2025-11-28 16:37:00,0.25
TCK-1236,Resolución del Requerimiento,2025-12-13 10:04:00,2025-12-13 10:19:00,0.25
TCK-1236,Validación QA,2025-11-28 15:36:00,2025-11-28 15:51:00,0.25
TCK-1237,Aprobación por Comité,2025-03-23 11:26:00,2025-03-23 11:41:00,0.25
TCK-1237,Cierre del Ticket,2025-12-14 14:44:00,2025-12-14 14:59:00,0.25
TCK-1237,Creación de Ticket,2025-03-12 18:26:00,2025-03-12 18:41:00,0.25
TCK-1237,Evaluación de Requerimiento,2025-03-13 14:57:00,2025-03-13 15:12:00,0.25
TCK-1237,Fin de Fase,2025-12-05 15:36:00,2025-12-05 15:51:00,0.25
TCK-1237,Ingreso a Backlog,2025-03-21 11:39:00,2025-03-21 11:54:00,0.25
TCK-1237,Inicio de Fase,2025-09-17 16:28:00,2025-09-17 16:43:00,0.25
TCK-1237,Resolución del Requerimiento,2025-12-14 11:19:00,2025-12-14 11:34:00,0.25
TCK-1237,Validación QA,2025-11-29 16:41:00,2025-11-29 16:56:00,0.25
TCK-1238,Aprobación por Comité,2025-03-23 13:53:00,2025-03-23 14:08:00,0.25
TCK-1238,Cierre del Ticket,2025-12-14 14:45:00,2025-12-14 15:00:00,0.25
TCK-1238,Creación de Ticket,2025-03-12 14:27:00,2025-03-12 14:42:00,0.25
TCK-1238,Evaluación de Requerimiento,2025-03-13 12:37:00,2025-03-13 12:52:00,0.25
TCK-1238,Fin de Fase,2025-12-08 08:45:00,2025-12-08 09:00:00,0.25
TCK-1238,Ingreso a Backlog,2025-03-21 09:55:00,2025-03-21 10:10:00,0.25
TCK-1238,Inicio de Fase,2025-09-10 10:56:00,2025-09-10 11:11:00,0.25
TCK-1238,Resolución del Requerimiento,2025-12-14 17:29:00,2025-12-14 17:44:00,0.25
TCK-1238,Validación QA,2025-11-29 12:15:00,2025-11-29 12:30:00,0.25
TCK-1239,Aprobación por Comité,2025-03-23 09:03:00,2025-03-23 09:18:00,0.25
TCK-1239,Cierre del Ticket,2025-12-14 11:02:00,2025-12-14 11:17:00,0.25
TCK-1239,Creación de Ticket,2025-03-12 08:19:00,2025-03-12 08:34:00,0.25
TCK-1239,Evaluación de Requerimiento,2025-03-13 10:32:00,2025-03-13 10:47:00,0.25
TCK-1239,Fin de Fase,2025-12-07 08:46:00,2025-12-07 09:01:00,0.25
TCK-1239,Ingreso a Backlog,2025-03-21 13:56:00,2025-03-21 14:11:00,0.25
TCK-1239,Inicio de Fase,2025-11-04 13:02:00,2025-11-04 13:17:00,0.25
TCK-1239,Resolución del Requerimiento,2025-12-14 08:13:00,2025-12-14 08:28:00,0.25
TCK-1239,Validación QA,2025-12-02 16:39:00,2025-12-02 16:54:00,0.25
TCK-1240,Aprobación por Comité,2025-03-24 17:42:00,2025-03-24 17:57:00,0.25
TCK-1240,Cierre del Ticket,2025-12-15 11:53:00,2025-12-15 12:08:00,0.25
TCK-1240,Creación de Ticket,2025-03-13 12:24:00,2025-03-13 12:39:00,0.25
TCK-1240,Evaluación de Requerimiento,2025-03-14 10:02:00,2025-03-14 10:17:00,0.25
TCK-1240,Fin de Fase,2025-12-03 14:05:00,2025-12-03 14:20:00,0.25
TCK-1240,Ingreso a Backlog,2025-03-22 17:24:00,2025-03-22 17:39:00,0.25
TCK-1240,Inicio de Fase,2025-09-15 12:34:00,2025-09-15 12:49:00,0.25
TCK-1240,Resolución del Requerimiento,2025-12-15 13:26:00,2025-12-15 13:41:00,0.25
TCK-1240,Validación QA,2025-11-26 11:49:00,2025-11-26 12:04:00,0.25
TCK-1241,Aprobación por Comité,2025-03-24 16:39:00,2025-03-24 16:54:00,0.25
TCK-1241,Cierre del Ticket,2025-12-15 17:37:00,2025-12-15 17:52:00,0.25
TCK-1241,Creación de Ticket,2025-03-13 09:39:00,2025-03-13 09:54:00,0.25
TCK-1241,Evaluación de Requerimiento,2025-03-14 17:56:00,2025-03-14 18:11:00,0.25
TCK-1241,Fin de Fase,2025-12-07 17:03:00,2025-12-07 17:18:00,0.25
TCK-1241,Ingreso a Backlog,2025-03-22 15:12:00,2025-03-22 15:27:00,0.25
TCK-1241,Inicio de Fase,2025-09-24 09:08:00,2025-09-24 09:23:00,0.25
TCK-1241,Resolución del Requerimiento,2025-12-15 13:50:00,2025-12-15 14:05:00,0.25
TCK-1241,Validación QA,2025-11-28 13:15:00,2025-11-28 13:30:00,0.25
TCK-1242,Aprobación por Comité,2025-03-24 13:22:00,2025-03-24 13:37:00,0.25
TCK-1242,Cierre del Ticket,2025-12-15 11:14:00,2025-12-15 11:29:00,0.25
TCK-1242,Creación de Ticket,2025-03-13 11:38:00,2025-03-13 11:53:00,0.25
TCK-1242,Evaluación de Requerimiento,2025-03-14 08:16:00,2025-03-14 08:31:00,0.25
TCK-1242,Fin de Fase,2025-12-03 09:13:00,2025-12-03 09:28:00,0.25
TCK-1242,Ingreso a Backlog,2025-03-22 18:35:00,2025-03-22 18:50:00,0.25
TCK-1242,Inicio de Fase,2025-11-18 12:44:00,2025-11-18 12:59:00,0.25
TCK-1242,Resolución del Requerimiento,2025-12-15 13:15:00,2025-12-15 13:30:00,0.25
TCK-1242,Validación QA,2025-11-25 11:13:00,2025-11-25 11:28:00,0.25
TCK-1243,Aprobación por Comité,2025-03-25 18:03:00,2025-03-25 18:18:00,0.25
TCK-1243,Cierre del Ticket,2025-12-16 09:09:00,2025-12-16 09:24:00,0.25
TCK-1243,Creación de Ticket,2025-03-14 12:24:00,2025-03-14 12:39:00,0.25
TCK-1243,Evaluación de Requerimiento,2025-03-15 09:03:00,2025-03-15 09:18:00,0.25
TCK-1243,Fin de Fase,2025-12-12 14:32:00,2025-12-12 14:47:00,0.25
TCK-1243,Ingreso a Backlog,2025-03-23 18:13:00,2025-03-23 18:28:00,0.25
TCK-1243,Inicio de Fase,2025-10-15 15:03:00,2025-10-15 15:18:00,0.25
TCK-1243,Resolución del Requerimiento,2025-12-16 13:02:00,2025-12-16 13:17:00,0.25
TCK-1243,Validación QA,2025-11-23 11:24:00,2025-11-23 11:39:00,0.25
TCK-1244,Aprobación por Comité,2025-03-25 12:40:00,2025-03-25 12:55:00,0.25
TCK-1244,Cierre del Ticket,2025-12-16 11:17:00,2025-12-16 11:32:00,0.25
TCK-1244,Creación de Ticket,2025-03-14 17:19:00,2025-03-14 17:34:00,0.25
TCK-1244,Evaluación de Requerimiento,2025-03-15 13:31:00,2025-03-15 13:46:00,0.25
TCK-1244,Fin de Fase,2025-12-13 16:51:00,2025-12-13 17:06:00,0.25
TCK-1244,Ingreso a Backlog,2025-03-23 18:46:00,2025-03-23 19:01:00,0.25
TCK-1244,Inicio de Fase,2025-10-24 11:20:00,2025-10-24 11:35:00,0.25
TCK-1244,Resolución del Requerimiento,2025-12-16 12:09:00,2025-12-16 12:24:00,0.25
TCK-1244,Validación QA,2025-11-28 15:16:00,2025-11-28 15:31:00,0.25
TCK-1245,Aprobación por Comité,2025-03-25 09:18:00,2025-03-25 09:33:00,0.25
TCK-1245,Cierre del Ticket,2025-12-16 16:17:00,2025-12-16 16:32:00,0.25
TCK-1245,Creación de Ticket,2025-03-14 08:28:00,2025-03-14 08:43:00,0.25
TCK-1245,Evaluación de Requerimiento,2025-03-15 11:37:00,2025-03-15 11:52:00,0.25
TCK-1245,Fin de Fase,2025-12-10 10:06:00,2025-12-10 10:21:00,0.25
TCK-1245,Ingreso a Backlog,2025-03-23 09:26:00,2025-03-23 09:41:00,0.25
TCK-1245,Inicio de Fase,2025-11-02 17:23:00,2025-11-02 17:38:00,0.25
TCK-1245,Resolución del Requerimiento,2025-12-16 16:29:00,2025-12-16 16:44:00,0.25
TCK-1245,Validación QA,2025-11-25 17:01:00,2025-11-25 17:16:00,0.25
TCK-1246,Aprobación por Comité,2025-03-25 10:40:00,2025-03-25 10:55:00,0.25
TCK-1246,Cierre del Ticket,2025-12-16 11:42:00,2025-12-16 11:57:00,0.25
TCK-1246,Creación de Ticket,2025-03-14 10:47:00,2025-03-14 11:02:00,0.25
TCK-1246,Evaluación de Requerimiento,2025-03-15 09:29:00,2025-03-15 09:44:00,0.25
TCK-1246,Fin de Fase,2025-12-10 17:35:00,2025-12-10 17:50:00,0.25
TCK-1246,Ingreso a Backlog,2025-03-23 11:47:00,2025-03-23 12:02:00,0.25
TCK-1246,Inicio de Fase,2025-11-08 12:08:00,2025-11-08 12:23:00,0.25
TCK-1246,Resolución del Requerimiento,2025-12-16 14:02:00,2025-12-16 14:17:00,0.25
TCK-1246,Validación QA,2025-12-02 17:53:00,2025-12-02 18:08:00,0.25
TCK-1247,Aprobación por Comité,2025-03-26 14:03:00,2025-03-26 14:18:00,0.25
TCK-1247,Cierre del Ticket,2025-12-17 09:27:00,2025-12-17 09:42:00,0.25
TCK-1247,Creación de Ticket,2025-03-15 16:55:00,2025-03-15 17:10:00,0.25
TCK-1247,Evaluación de Requerimiento,2025-03-16 10:23:00,2025-03-16 10:38:00,0.25
TCK-1247,Fin de Fase,2025-12-13 09:38:00,2025-12-13 09:53:00,0.25
TCK-1247,Ingreso a Backlog,2025-03-24 14:59:00,2025-03-24 15:14:00,0.25
TCK-1247,Inicio de Fase,2025-10-19 11:58:00,2025-10-19 12:13:00,0.25
TCK-1247,Resolución del Requerimiento,2025-12-17 13:54:00,2025-12-17 14:09:00,0.25
TCK-1247,Validación QA,2025-11-26 15:33:00,2025-11-26 15:48:00,0.25
TCK-1248,Aprobación por Comité,2025-03-26 10:40:00,2025-03-26 10:55:00,0.25
TCK-1248,Cierre del Ticket,2025-12-17 16:30:00,2025-12-17 16:45:00,0.25
TCK-1248,Creación de Ticket,2025-03-15 18:51:00,2025-03-15 19:06:00,0.25
TCK-1248,Evaluación de Requerimiento,2025-03-16 10:46:00,2025-03-16 11:01:00,0.25
TCK-1248,Fin de Fase,2025-12-04 10:44:00,2025-12-04 10:59:00,0.25
TCK-1248,Ingreso a Backlog,2025-03-24 17:35:00,2025-03-24 17:50:00,0.25
TCK-1248,Inicio de Fase,2025-11-27 18:59:00,2025-11-27 19:14:00,0.25
TCK-1248,Resolución del Requerimiento,2025-12-17 16:50:00,2025-12-17 17:05:00,0.25
TCK-1248,Validación QA,2025-11-25 10:51:00,2025-11-25 11:06:00,0.25
TCK-1249,Aprobación por Comité,2025-03-26 08:39:00,2025-03-26 08:54:00,0.25
TCK-1249,Cierre del Ticket,2025-12-17 08:38:00,2025-12-17 08:53:00,0.25
TCK-1249,Creación de Ticket,2025-03-15 09:09:00,2025-03-15 09:24:00,0.25
TCK-1249,Evaluación de Requerimiento,2025-03-16 14:04:00,2025-03-16 14:19:00,0.25
TCK-1249,Fin de Fase,2025-12-08 10:05:00,2025-12-08 10:20:00,0.25
TCK-1249,Ingreso a Backlog,2025-03-24 11:30:00,2025-03-24 11:45:00,0.25
TCK-1249,Inicio de Fase,2025-09-12 10:53:00,2025-09-12 11:08:00,0.25
TCK-1249,Resolución del Requerimiento,2025-12-17 09:45:00,2025-12-17 10:00:00,0.25
TCK-1249,Validación QA,2025-11-23 18:51:00,2025-11-23 19:06:00,0.25
TCK-1250,Aprobación por Comité,2025-03-27 09:38:00,2025-03-27 09:53:00,0.25
TCK-1250,Cierre del Ticket,2025-12-18 16:53:00,2025-12-18 17:08:00,0.25
TCK-1250,Creación de Ticket,2025-03-16 16:02:00,2025-03-16 16:17:00,0.25
TCK-1250,Evaluación de Requerimiento,2025-03-17 13:32:00,2025-03-17 13:47:00,0.25
TCK-1250,Fin de Fase,2025-12-04 15:58:00,2025-12-04 16:13:00,0.25
TCK-1250,Ingreso a Backlog,2025-03-25 15:37:00,2025-03-25 15:52:00,0.25
TCK-1250,Inicio de Fase,2025-09-17 12:36:00,2025-09-17 12:51:00,0.25
TCK-1250,Resolución del Requerimiento,2025-12-18 17:33:00,2025-12-18 17:48:00,0.25
TCK-1250,Validación QA,2025-11-25 12:35:00,2025-11-25 12:50:00,0.25
TCK-1251,Aprobación por Comité,2025-03-27 13:42:00,2025-03-27 13:57:00,0.25
TCK-1251,Cierre del Ticket,2025-12-18 14:48:00,2025-12-18 15:03:00,0.25
TCK-1251,Creación de Ticket,2025-03-16 09:20:00,2025-03-16 09:35:00,0.25
TCK-1251,Evaluación de Requerimiento,2025-03-17 18:38:00,2025-03-17 18:53:00,0.25
TCK-1251,Fin de Fase,2025-12-04 15:16:00,2025-12-04 15:31:00,0.25
TCK-1251,Ingreso a Backlog,2025-03-25 11:40:00,2025-03-25 11:55:00,0.25
TCK-1251,Inicio de Fase,2025-09-14 16:15:00,2025-09-14 16:30:00,0.25
TCK-1251,Resolución del Requerimiento,2025-12-18 17:42:00,2025-12-18 17:57:00,0.25
TCK-1251,Validación QA,2025-11-27 11:38:00,2025-11-27 11:53:00,0.25
TCK-1252,Aprobación por Comité,2025-03-27 14:47:00,2025-03-27 15:02:00,0.25
TCK-1252,Cierre del Ticket,2025-12-18 13:48:00,2025-12-18 14:03:00,0.25
TCK-1252,Creación de Ticket,2025-03-16 12:06:00,2025-03-16 12:21:00,0.25
TCK-1252,Evaluación de Requerimiento,2025-03-17 14:10:00,2025-03-17 14:25:00,0.25
TCK-1252,Fin de Fase,2025-12-10 12:15:00,2025-12-10 12:30:00,0.25
TCK-1252,Ingreso a Backlog,2025-03-25 08:12:00,2025-03-25 08:27:00,0.25
TCK-1252,Inicio de Fase,2025-10-08 08:59:00,2025-10-08 09:14:00,0.25
TCK-1252,Resolución del Requerimiento,2025-12-18 13:09:00,2025-12-18 13:24:00,0.25
TCK-1252,Validación QA,2025-12-02 11:11:00,2025-12-02 11:26:00,0.25
TCK-1253,Aprobación por Comité,2025-03-28 16:48:00,2025-03-28 17:03:00,0.25
TCK-1253,Cierre del Ticket,2025-12-19 16:21:00,2025-12-19 16:36:00,0.25
TCK-1253,Creación de Ticket,2025-03-17 11:45:00,2025-03-17 12:00:00,0.25
TCK-1253,Evaluación de Requerimiento,2025-03-18 16:54:00,2025-03-18 17:09:00,0.25
TCK-1253,Fin de Fase,2025-12-08 08:18:00,2025-12-08 08:33:00,0.25
TCK-1253,Ingreso a Backlog,2025-03-26 17:50:00,2025-03-26 18:05:00,0.25
TCK-1253,Inicio de Fase,2025-11-25 10:13:00,2025-11-25 10:28:00,0.25
TCK-1253,Resolución del Requerimiento,2025-12-19 12:23:00,2025-12-19 12:38:00,0.25
TCK-1253,Validación QA,2025-12-03 11:50:00,2025-12-03 12:05:00,0.25
TCK-1254,Aprobación por Comité,2025-03-28 17:18:00,2025-03-28 17:33:00,0.25
TCK-1254,Cierre del Ticket,2025-12-19 15:57:00,2025-12-19 16:12:00,0.25
TCK-1254,Creación de Ticket,2025-03-17 16:06:00,2025-03-17 16:21:00,0.25
TCK-1254,Evaluación de Requerimiento,2025-03-18 11:58:00,2025-03-18 12:13:00,0.25
TCK-1254,Fin de Fase,2025-12-08 12:19:00,2025-12-08 12:34:00,0.25
TCK-1254,Ingreso a Backlog,2025-03-26 18:38:00,2025-03-26 18:53:00,0.25
TCK-1254,Inicio de Fase,2025-09-22 16:53:00,2025-09-22 17:08:00,0.25
TCK-1254,Resolución del Requerimiento,2025-12-19 08:50:00,2025-12-19 09:05:00,0.25
TCK-1254,Validación QA,2025-11-29 16:13:00,2025-11-29 16:28:00,0.25
TCK-1255,Aprobación por Comité,2025-03-28 12:16:00,2025-03-28 12:31:00,0.25
TCK-1255,Cierre del Ticket,2025-12-19 11:51:00,2025-12-19 12:06:00,0.25
TCK-1255,Creación de Ticket,2025-03-17 18:32:00,2025-03-17 18:47:00,0.25
TCK-1255,Evaluación de Requerimiento,2025-03-18 11:31:00,2025-03-18 11:46:00,0.25
TCK-1255,Fin de Fase,2025-12-05 17:29:00,2025-12-05 17:44:00,0.25
TCK-1255,Ingreso a Backlog,2025-03-26 10:22:00,2025-03-26 10:37:00,0.25
TCK-1255,Inicio de Fase,2025-11-02 11:04:00,2025-11-02 11:19:00,0.25
TCK-1255,Resolución del Requerimiento,2025-12-19 10:06:00,2025-12-19 10:21:00,0.25
TCK-1255,Validación QA,2025-12-02 08:12:00,2025-12-02 08:27:00,0.25
TCK-1256,Aprobación por Comité,2025-03-28 08:33:00,2025-03-28 08:48:00,0.25
TCK-1256,Cierre del Ticket,2025-12-19 08:31:00,2025-12-19 08:46:00,0.25
TCK-1256,Creación de Ticket,2025-03-17 15:02:00,2025-03-17 15:17:00,0.25
TCK-1256,Evaluación de Requerimiento,2025-03-18 08:53:00,2025-03-18 09:08:00,0.25
TCK-1256,Fin de Fase,2025-12-06 13:38:00,2025-12-06 13:53:00,0.25
TCK-1256,Ingreso a Backlog,2025-03-26 11:12:00,2025-03-26 11:27:00,0.25
TCK-1256,Inicio de Fase,2025-10-14 08:36:00,2025-10-14 08:51:00,0.25
TCK-1256,Resolución del Requerimiento,2025-12-19 10:27:00,2025-12-19 10:42:00,0.25
TCK-1256,Validación QA,2025-12-02 17:41:00,2025-12-02 17:56:00,0.25
TCK-1257,Aprobación por Comité,2025-03-29 13:44:00,2025-03-29 13:59:00,0.25
TCK-1257,Cierre del Ticket,2025-12-20 12:34:00,2025-12-20 12:49:00,0.25
TCK-1257,Creación de Ticket,2025-03-18 18:59:00,2025-03-18 19:14:00,0.25
TCK-1257,Evaluación de Requerimiento,2025-03-19 12:04:00,2025-03-19 12:19:00,0.25
TCK-1257,Fin de Fase,2025-12-05 12:58:00,2025-12-05 13:13:00,0.25
TCK-1257,Ingreso a Backlog,2025-03-27 08:12:00,2025-03-27 08:27:00,0.25
TCK-1257,Inicio de Fase,2025-10-20 16:20:00,2025-10-20 16:35:00,0.25
TCK-1257,Resolución del Requerimiento,2025-12-20 16:55:00,2025-12-20 17:10:00,0.25
TCK-1257,Validación QA,2025-11-26 12:42:00,2025-11-26 12:57:00,0.25
TCK-1258,Aprobación por Comité,2025-03-29 14:29:00,2025-03-29 14:44:00,0.25
TCK-1258,Cierre del Ticket,2025-12-20 11:07:00,2025-12-20 11:22:00,0.25
TCK-1258,Creación de Ticket,2025-03-18 14:40:00,2025-03-18 14:55:00,0.25
TCK-1258,Evaluación de Requerimiento,2025-03-19 09:17:00,2025-03-19 09:32:00,0.25
TCK-1258,Fin de Fase,2025-12-06 15:55:00,2025-12-06 16:10:00,0.25
TCK-1258,Ingreso a Backlog,2025-03-27 12:44:00,2025-03-27 12:59:00,0.25
TCK-1258,Inicio de Fase,2025-11-11 09:55:00,2025-11-11 10:10:00,0.25
TCK-1258,Resolución del Requerimiento,2025-12-20 17:22:00,2025-12-20 17:37:00,0.25
TCK-1258,Validación QA,2025-11-28 16:17:00,2025-11-28 16:32:00,0.25
TCK-1259,Aprobación por Comité,2025-03-29 11:59:00,2025-03-29 12:14:00,0.25
TCK-1259,Cierre del Ticket,2025-12-20 10:02:00,2025-12-20 10:17:00,0.25
TCK-1259,Creación de Ticket,2025-03-18 11:24:00,2025-03-18 11:39:00,0.25
TCK-1259,Evaluación de Requerimiento,2025-03-19 16:34:00,2025-03-19 16:49:00,0.25
